"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"gene:AFUA_1G00100";2,63938856149963;0,500102083864157;1,17628412377716;0,425154156002958;0,670724301202495;NA
"gene:AFUA_1G00110";18,4986671816177;-0,324038582690475;0,478026285024424;-0,67786770904014;0,497855575566746;NA
"gene:AFUA_1G00120";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00130";0,0171955268385828;0,60019842605782;3,76752855203508;0,159308262105569;0,87342601167166;NA
"gene:AFUA_1G00150";0,0335507814667376;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G00160";2,10833114417887;-0,094211883414167;3,13847138395852;-0,0300183980952341;NA;NA
"gene:AFUA_1G00170";4,86631509983516;-5,20569346221069;3,67304812199038;-1,41726797180915;NA;NA
"gene:AFUA_1G00180";0,364255021192307;1,15892938741073;2,84705896466334;0,407061954738185;0,683962485314261;NA
"gene:AFUA_1G00200";2,00988232315664;-7,89057180263956;3,40994566753304;-2,31398754466023;NA;NA
"gene:AFUA_1G00210";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00220";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00230";345,692432081933;-0,18160625121891;2,23889596299022;-0,0811141983463853;0,935351134248791;NA
"gene:AFUA_1G00250";0,135438364019834;1,42732633687947;3,76752855203508;0,378849507619123;0,704799621094231;NA
"gene:AFUA_1G00270";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00280";0,0687919083496234;1,31191237188713;3,76752855203508;0,348215641571843;0,727678241735395;NA
"gene:AFUA_1G00310";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00320";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00330";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00340";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00350";8,09333038020969;-4,23796641254529;2,66606915267941;-1,58959358135408;0,111926444824354;NA
"gene:AFUA_1G00400";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00420";48,1250938854671;-0,128141166572449;0,394913967143588;-0,32447868962269;0,745575653471532;NA
"gene:AFUA_1G00440";5,41227667023357;-1,93610620048943;0,855656457326969;-2,26271441524293;NA;NA
"gene:AFUA_1G00450";74,2372105598108;0,339537853655852;0,592022685529424;0,573521694278008;0,566291514493673;NA
"gene:AFUA_1G00470";10,3843602673354;-0,476228743297486;0,751116943457248;-0,634027427347726;NA;NA
"gene:AFUA_1G00480";456,516817145938;0,0892490981013939;0,411741713716495;0,216759913140222;0,828395453869353;NA
"gene:AFUA_1G00490";0,894167395606305;-4,43749845530384;3,67995860549479;-1,20585553562421;NA;NA
"gene:AFUA_1G00500";501,249686222367;-10,0048463202344;3,65695316328896;-2,73584207221191;NA;NA
"gene:AFUA_1G00510";244,428708308891;-8,80368410874875;3,65641005030553;-2,40773982885566;NA;NA
"gene:AFUA_1G00520";4,13303463081022;-6,40195069892346;3,58675208672181;-1,78488798337179;NA;NA
"gene:AFUA_1G00530";37,0175304901448;-10,8616006736198;3,67444650345206;-2,95598280269303;NA;NA
"gene:AFUA_1G00550";12,1990143746655;-6,97821941142876;2,32531466953217;-3,00097853544816;NA;NA
"gene:AFUA_1G00560";45,2758221659885;-26,9747234181936;3,67442128468058;-7,34121684158995;NA;NA
"gene:AFUA_1G00580";3,73936856778206;0,519894721406806;0,600778166247776;0,865368867603602;0,38683636278942;NA
"gene:AFUA_1G00610";52,2362146471099;-0,0395228036706745;0,666042387667972;-0,0593397723665254;0,952681483143367;NA
"gene:AFUA_1G00630";0,0789790858005598;0,234726375205536;3,76752855203508;0,0623024807811333;0,950321952939263;NA
"gene:AFUA_1G00640";0,0305997792302961;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G00650";0,0306591614921716;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G00660";0,066369293874292;1,31191237188713;3,76752855203508;0,348215641571843;0,727678241735395;NA
"gene:AFUA_1G00670";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00690";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00700";0,0984601328872183;0,350140340197879;3,76752855203508;0,0929363468284126;0,925954130098139;NA
"gene:AFUA_1G00710";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00720";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00730";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00740";1,07380515935926;-1,07758092333477;3,12758141808225;-0,34454128583342;NA;NA
"gene:AFUA_1G00750";52,2899587429865;-2,2871207046359;3,65221345357068;-0,626228651121099;0,531164977153618;NA
"gene:AFUA_1G00760";51,1700268930367;-2,65932437281181;3,6522811787162;-0,728126954821856;0,466535874911299;NA
"gene:AFUA_1G00770";0,909719383742685;-4,27704871657291;3,23327358623584;-1,32282301589957;NA;NA
"gene:AFUA_1G00780";0,039403509122418;0,119312410213193;3,76752855203508;0,0316686147338539;0,974736324140711;NA
"gene:AFUA_1G00790";12,1490882032946;-7,92598891417708;2,59911833676177;-3,04949136100207;NA;NA
"gene:AFUA_1G00800";0,0335507814667376;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G00810";2,69349857134312;-0,563978724346034;2,38634949452445;-0,236335342178545;NA;NA
"gene:AFUA_1G00820";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00830";0;0;0;0;1;NA
"gene:AFUA_1G00840";0;0;0;0;1;NA
"gene:AFUA_1G00850";140,912866175198;-9,10483305844771;3,66186065264105;-2,48639528428833;NA;NA
"gene:AFUA_1G00890";0,169227942091289;1,65815672898011;3,69126391789284;0,449211101092621;0,653279380152447;NA
"gene:AFUA_1G00910";0,26550953679987;1,52351014599656;3,76752855203508;0,404379190483804;0,685933900210656;NA
"gene:AFUA_1G00920";14,2717215945418;-3,39376140597077;3,65475842068286;-0,928587067961846;NA;NA
"gene:AFUA_1G00930";0,0715963869311119;1,31191237188713;3,76752855203508;0,348215641571843;0,727678241735395;NA
"gene:AFUA_1G00950";0,137824904790617;-1,08083290794581;3,7273562015793;-0,289973066563333;0,771836842546638;NA
"gene:AFUA_1G00970";0,0347571748523007;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G00980";0,0171955268385828;0,60019842605782;3,76752855203508;0,159308262105569;0,87342601167166;NA
"gene:AFUA_1G00990";0;0;0;0;1;NA
"gene:AFUA_1G01000";0;0;0;0;1;NA
"gene:AFUA_1G01010";0,213752454781082;0,696395972238238;2,98193588325233;0,233538211250436;0,815343501434381;NA
"gene:AFUA_1G01020";0;0;0;0;1;NA
"gene:AFUA_1G01040";0;0;0;0;1;NA
"gene:AFUA_1G01050";0,0350665574208283;1,19649840689479;3,76752855203508;0,317581775524564;0,750802200018684;NA
"gene:AFUA_1G01070";2,24493430062439;0,164815955864192;3,14251737050565;0,0524471105270842;NA;NA
"gene:AFUA_1G01080";6,37318606445745;-0,739062255317543;3,65675659632732;-0,202108681791898;0,839831760834735;NA
"gene:AFUA_1G01090";0,896447142897599;-0,74908541394164;2,47500294409636;-0,302660413284937;NA;NA
"gene:AFUA_1G01100";14,5641637776883;0,187376405243603;0,399990267054914;0,468452411663003;0,639461094830696;NA
"gene:AFUA_1G01110";0,939511097218739;1,35818783916377;1,66872395095888;0,813908039363453;0,415697634801064;NA
"gene:AFUA_1G01120";1,12349462194695;0,589929248310281;1,28661740408584;0,458511789469716;0,646584794445745;NA
"gene:AFUA_1G01130";68,4604606642225;0,491721689638798;0,222500569945091;2,20997946099709;0,0271065877705637;NA
"gene:AFUA_1G01140";101,500163627554;-0,135703381012776;0,226597519568197;-0,598874079784155;0,549256857488801;NA
"gene:AFUA_1G01160";53,5372244430486;-0,316360732584872;0,300879191263207;-1,05145434370741;0,293049967976632;NA
"gene:AFUA_1G01175";25,5330641936737;-0,45381101593834;0,917695001849429;-0,494511809505092;NA;NA
"gene:AFUA_1G01180";99,8903171116677;0,203903995786023;0,618802230781652;0,329513995979713;0,741767216849171;NA
"gene:AFUA_1G01190";72,1997598966053;-0,527733282942203;0,609070187125104;-0,866457255826586;0,386239457112294;NA
"gene:AFUA_1G01200";1,28736390689985;-0,337849116441268;1,29027657444658;-0,261842401181451;0,793442947742493;NA
"gene:AFUA_1G01210";2,66531441939155;0,254738930241438;1,20517913851935;0,211370179004595;0,832598424753825;NA
"gene:AFUA_1G01220";23,9639398557988;-0,108565272359895;0,334941843543418;-0,324131709586836;0,745838320966955;NA
"gene:AFUA_1G01230";114,187502635484;0,103450364166772;0,310939058153273;0,332703021554073;0,739358468500172;NA
"gene:AFUA_1G01240";173,417017887882;-0,176518805075628;0,171183806967199;-1,03116531991517;0,302463300618606;NA
"gene:AFUA_1G01250";72,5212572025179;0,140683492773315;0,283621302842239;0,496025832204743;0,6198761855458;NA
"gene:AFUA_1G01260";12,9445811981596;0,118343605675126;0,603572660384356;0,196071845931134;0,844553932219973;NA
"gene:AFUA_1G01265";33,6947253367695;-0,343026912683807;0,456600606671591;-0,75126249871702;0,452494693586402;NA
"gene:AFUA_1G01270";7,97365690195664;0,105037586569318;0,609733929227523;0,172267904957152;0,863226915250755;NA
"gene:AFUA_1G01280";1,6923066588646;0,732212713731343;1,05177762156682;0,696166850023463;0,486324345332715;NA
"gene:AFUA_1G01300";81,9388719412733;0,32635986154134;0,414717974152784;0,786944096667262;0,431314592168707;NA
"gene:AFUA_1G01310";1,9196084796456;-0,0127373139627508;0,953869460214757;-0,0133533093300661;0,989345917273983;NA
"gene:AFUA_1G01320";3,3551892201458;0,428239603878864;0,894976294386299;0,478492678035137;0,632299584431656;NA
"gene:AFUA_1G01330";333,038561833192;0,669921157787578;0,360862480459231;1,85644447418042;0,0633902305270705;NA
"gene:AFUA_1G01340";171,787662660234;0,0931915912146017;0,237350096609847;0,392633466536097;0,694590217872753;NA
"gene:AFUA_1G01350";1276,00501336304;-0,654471847336849;0,553485849504785;-1,18245452512005;0,237025399226076;0,572648143596888
