"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"gene:AFUA_1G00100";0,522359114491571;-0,363839592993999;0,781438822064591;-0,465602146605311;0,641500306171808;0,766598722542744
"gene:AFUA_1G00110";4,25531083540537;0,338820889468472;0,345057034609835;0,981927204734679;0,32613571218657;0,489552643201155
"gene:AFUA_1G00120";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00130";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00150";0,0361524414173494;-3,2599145776803;2,96671234784423;-1,09883069049452;0,271841922812415;0,433969888934531
"gene:AFUA_1G00160";0,413548140926521;-0,55757497359733;1,41248325249159;-0,394748024526153;0,693028856538524;0,804191995820176
"gene:AFUA_1G00170";1,9889194328192;-0,754745628873595;1,51603423079387;-0,497842076084506;0,618595356663506;0,748461798030644
"gene:AFUA_1G00180";0,052649994971329;-2,40573447620946;2,43525953070775;-0,98787601316164;0,323213374280665;0,486144853895823
"gene:AFUA_1G00200";21,3931064964769;-1,14444654699974;1,69302180413077;-0,675978622488749;0,499054217851318;0,649469861936556
"gene:AFUA_1G00210";0,0406108829034832;-3,31772193454729;2,96666946960104;-1,11833217975357;0,263425148042514;0,426740045929597
"gene:AFUA_1G00220";0,110741210149447;-3,55950251506983;2,96647156877834;-1,19991121861172;0,23017382249525;0,388316964329932
"gene:AFUA_1G00230";68,0116933833894;0,928832776042169;1,16507744767764;0,797228354126686;0,425318421550664;0,585767528670436
"gene:AFUA_1G00250";0,0855302565751787;-3,1527713536924;2,85923506006599;-1,10266252597632;0,270173746242618;0,432371493737026
"gene:AFUA_1G00270";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00280";0,186759560261483;-3,66969278400947;1,34613761773743;-2,726090360789;0,00640894502957285;0,0294277892213829
"gene:AFUA_1G00310";0,0286298349069046;-3,34393034283826;2,9667147275562;-1,12714927113764;0,259679374445466;0,422624737886462
"gene:AFUA_1G00320";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00330";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00340";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00350";2,92853602859648;-3,21903179712797;2,7855796149387;-1,1556057417511;0,247842458385791;0,409709393252209
"gene:AFUA_1G00400";0,0437066041958335;-3,30357194441965;2,9666824412786;-1,11355765566734;0,265469000837948;0,428396861883079
"gene:AFUA_1G00420";18,2959500443798;-0,874332743525403;0,227761515486445;-3,83880806930018;0,000123633023621502;0,00188463570324889
"gene:AFUA_1G00440";10,946674520135;-2,70432595934676;0,424069323511465;-6,37708461662317;1,80490750614715e-10;3,76995255060565e-08
"gene:AFUA_1G00450";15,3476855674893;0,573836020011327;0,344133798989905;1,66747939811678;0,095419117628578;0,211070184263125
"gene:AFUA_1G00470";10,6856672358775;-2,80039391946563;0,315471239950039;-8,87685964625216;6,87744950427692e-19;4,82256584167761e-16
"gene:AFUA_1G00480";116,555134869869;0,316169817588199;0,226725489669738;1,39450494979083;0,163165175833688;0,306328653883977
"gene:AFUA_1G00490";1,05726480792869;-5,48019155712236;1,13491169970879;-4,82873826970727;1,37400859628997e-06;6,64465142353625e-05
"gene:AFUA_1G00500";1232,32448752562;-1,42697744770948;1,66692245683065;-0,856055086343136;0,39196731016731;0,556543691627493
"gene:AFUA_1G00510";1057,23182358117;-1,81545348517015;1,54545591228814;-1,17470415735267;0,240113095546136;0,400882697104833
"gene:AFUA_1G00520";13,0326088733049;-1,4941240629227;1,25217799771008;-1,19322018567255;0,232783151170504;0,391507999835675
"gene:AFUA_1G00530";144,118625445823;-2,04736464227736;1,69771552546572;-1,20595271208097;0,227835724175478;0,385938739489336
"gene:AFUA_1G00550";63,94854914475;-1,76083876763817;1,32523084686014;-1,32870342688605;0,183945833899872;0,333435864528672
"gene:AFUA_1G00560";64,4153492308126;-0,0747688387930597;1,80648121603242;-0,0413892146397595;0,966985610901417;0,979747277441425
"gene:AFUA_1G00580";3,23910547490338;-2,50128460092487;0,298135078608385;-8,38976953869435;4,87096082830282e-17;2,81283661479111e-14
"gene:AFUA_1G00610";8,9468722589955;1,32859684073841;0,348843444773388;3,80857619841897;0,000139769276547886;0,00203477650426222
"gene:AFUA_1G00630";0,175312232553556;-3,76037147684472;1,79070988995788;-2,09993338280672;0,0357347016629812;0,104387414225933
"gene:AFUA_1G00640";0,0601475899221947;-3,32770907204059;2,96665845797023;-1,12170279092976;0,261988829503421;0,425044511524556
"gene:AFUA_1G00650";0,0697029514964272;-3,29542285774641;2,27726415468005;-1,44709732113156;0,147869668217834;0,285868770102023
"gene:AFUA_1G00660";0,662649947523981;-4,74658929061735;0,700431545352302;-6,77666407533075;1,22982381438195e-11;3,55093540758459e-09
"gene:AFUA_1G00670";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00690";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00700";0,12832636455922;-3,38167397092875;1,84819299945839;-1,82971906717521;0,067291958233602;0,164698367982865
"gene:AFUA_1G00710";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00720";0,0201838714969795;-3,2803714420257;2,9667599575182;-1,10570841220664;0,268852747781923;0,430910599995941
"gene:AFUA_1G00730";0,0166131786532545;-3,2803714420257;2,9667599575182;-1,10570841220664;0,268852747781923;0,430910599995941
"gene:AFUA_1G00740";0,41558216252015;-1,02808748093262;1,4564601713032;-0,705880944216081;0,480262178883511;0,63395640851142
"gene:AFUA_1G00750";0,772630064615721;-3,39950765954858;2,96656667596091;-1,14594008187847;0,251819945124567;0,413951172352289
"gene:AFUA_1G00760";0,0131076718152989;-3,2803714420257;2,9667599575182;-1,10570841220664;0,268852747781923;0,430910599995941
"gene:AFUA_1G00770";4,3034796936025;-2,89166193446577;2,63840548003723;-1,09598845073084;0,273083828722445;0,435134547405981
"gene:AFUA_1G00780";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00790";23,7462742390733;0,332208879970898;1,42642119056723;0,232896764411353;0,815841570993265;0,885964236995672
"gene:AFUA_1G00800";0,0895516860702921;-3,45804108754471;2,83285411465318;-1,22069155261391;0,222202827343248;0,379494165060079
"gene:AFUA_1G00810";1,891752471259;-1,27829287142537;0,87227609757493;-1,46546818717059;0,142793225726048;0,278917396797083
"gene:AFUA_1G00820";0,0132058758748544;-3,2803714420257;2,9667599575182;-1,10570841220664;0,268852747781923;0,430910599995941
"gene:AFUA_1G00830";0;0;0;0;1;NA
"gene:AFUA_1G00840";0,114546458255136;-3,55441847111455;2,38285530981898;-1,49166357540382;0,135787362511188;0,270708861417031
"gene:AFUA_1G00850";301,953773209675;-0,0764618193025064;1,99281729335368;-0,0383687052282802;0,96939371221077;0,981187552610901
"gene:AFUA_1G00890";0,255049930653693;-3,12477579172059;1,11999722173801;-2,78998530627741;0,00527104336891118;0,0254905580062074
"gene:AFUA_1G00910";0,580811958480529;-3,79268268994436;1,31593246794851;-2,88212562750809;0,00395002212787175;0,0206702383951583
"gene:AFUA_1G00920";48,5874198269804;-27,912459708186;1,57683868572386;-17,7015315269061;4,08057735463206e-70;4,00590278904229e-66
"gene:AFUA_1G00930";0,171920992793673;-3,52004353184354;2,00966796944385;-1,75155477689067;0,0798503945231988;0,185888385827423
"gene:AFUA_1G00950";2,5612476596991;-6,50225593881895;1,08531682678343;-5,99111317391971;2,08409538198782e-09;3,40992739416241e-07
"gene:AFUA_1G00970";6,70112744065564;-7,80107055314288;1,65274921672781;-4,72005702630904;2,35778533816631e-06;0,00010241760471141
"gene:AFUA_1G00980";5,32879241400696;-7,48273380675694;2,74174377963179;-2,72918784838525;0,00634905258947223;0,0292074270247652
"gene:AFUA_1G00990";0,132452290053181;-3,62467632742333;2,96616324352136;-1,22200837574947;0,221704459614996;0,379019826577088
"gene:AFUA_1G01000";9,7437598215319;-8,40522874755522;2,95389985705442;-2,84546841609477;0,00443461570152133;0,0225101459885392
"gene:AFUA_1G01010";3,19590233529356;-6,15676307991137;0,956292250310561;-6,43816059150529;1,20930017246234e-10;2,69811358933246e-08
"gene:AFUA_1G01020";0,476901017143979;-4,5568427629369;2,05611543519405;-2,21623877966114;0,0266751532978286;0,0843110044831884
"gene:AFUA_1G01040";0,203608672920174;-3,98453157329682;2,96550509913694;-1,34362661337404;0,179069159083247;0,327298814879955
"gene:AFUA_1G01050";1,88830524784494;-5,98698607725192;2,21465464886764;-2,70334974363298;0,00686444757983045;0,0310259124729261
"gene:AFUA_1G01070";2,7851612492343;-2,33553823701255;1,44962008224339;-1,61113816345462;0,107149611935284;0,229419354496986
"gene:AFUA_1G01080";7,16914261318162;-1,78284785435606;1,36652609723307;-1,3046570116487;0,19200966570074;0,34371970973453
"gene:AFUA_1G01090";2,99083588603958;-3,8983836136573;1,38367049235643;-2,81742194777764;0,00484108796754615;0,0239420456309322
"gene:AFUA_1G01100";4,16706488727792;-0,165360031778073;0,29569722670113;-0,559220773298654;0,576011057596267;0,714366386785346
"gene:AFUA_1G01110";0,279552787298963;-1,94832461344299;0,972914911121456;-2,00256424397608;0,0452240809838268;0,123770505441379
"gene:AFUA_1G01120";0,319229960470978;-1,54136767628302;0,860352968596791;-1,7915526912134;0,0732046470723286;0,174641560220911
"gene:AFUA_1G01130";20,4176488177122;-0,180644703984167;0,171912976618897;-1,05079155475638;0,293354335380597;0,456685618527009
"gene:AFUA_1G01140";26,4999318839071;-0,160274812043816;0,182488516694509;-0,878273411099726;0,379795361480648;0,543582977269207
"gene:AFUA_1G01160";11,7611025328385;0,337346202164844;0,196726744629409;1,71479583419292;0,0863826655814725;0,19698458258149
"gene:AFUA_1G01175";5,45026124614265;0,451303725534817;0,537626768984665;0,839436857631042;0,401224208151905;0,563815924910857
"gene:AFUA_1G01180";34,0658025869386;-0,614008449914179;0,311218059824943;-1,97292037055804;0,0485046353709368;0,130421803735001
"gene:AFUA_1G01190";34,3185702618216;-0,560898997274251;0,332900110607992;-1,68488678555815;0,0920104165709659;0,206319383160615
"gene:AFUA_1G01200";0,331606239540902;-1,12855490373065;0,862461924475375;-1,30852721923595;0,190694548541209;0,342042744143093
"gene:AFUA_1G01210";0,734028697394289;-0,475118590990896;0,808096203489796;-0,587948054871533;0,55656715979096;0,697937615848374
"gene:AFUA_1G01220";6,94394812550654;-0,585283435968738;0,261508629245832;-2,23810372015885;0,0252142921230382;0,0808653073413481
"gene:AFUA_1G01230";31,6794849083264;-0,244624892362443;0,145625220022532;-1,67982504901688;0,0929913599874462;0,207712441637488
"gene:AFUA_1G01240";38,7354827882572;0,248067721212826;0,123678938357221;2,0057394129333;0,0448840578134065;0,12301138904361
"gene:AFUA_1G01250";18,618601656446;-0,0776579165664363;0,194237755942782;-0,399808555187966;0,689297528993209;0,801852570461705
"gene:AFUA_1G01260";2,62215318729939;-0,0266655747883558;0,412765149803647;-0,0646022921291698;0,948490659669274;0,968392791251874
"gene:AFUA_1G01265";9,0608157984352;0,401411742299754;0,35710122855622;1,12408390170676;0,260977433996503;0,424034337892033
"gene:AFUA_1G01270";2,47751563157223;-0,105869836595835;0,397326160137229;-0,266455741447453;0,789888240813442;0,868573359867412
"gene:AFUA_1G01280";0,76840618061493;-1,47489341181474;0,713572850797607;-2,06691357464925;0,0387422983895757;0,110635090593179
"gene:AFUA_1G01300";25,0973328846143;-0,0370405016508198;0,271337629175026;-0,136510744062435;0,891417531526947;0,933743694728984
"gene:AFUA_1G01310";0,870435150478764;-1,04430004961404;0,559268409480146;-1,8672609285848;0,0618651587730057;0,154733825140025
"gene:AFUA_1G01320";1,01159166750768;-0,985000862473568;0,654793196787456;-1,50429306123853;0,132505924911122;0,265742730306943
"gene:AFUA_1G01330";101,88008273312;-0,348788298268937;0,213398398359668;-1,63444665447338;0,102165098781376;0,221790579259984
"gene:AFUA_1G01340";34,4816740166013;0,346530348501226;0,154121647142444;2,24842100331923;0,0245493571412713;0,079212745379981
"gene:AFUA_1G01350";352,043056314831;0,00102663929983716;0,274716031391735;0,00373709278863747;0,997018238302139;0,998180580749856
"gene:AFUA_1G01360";467,261165373904;-0,216641481291676;0,137679370878693;-1,57352172594219;0,115598061699962;0,242225436864146
"gene:AFUA_1G01370";228,627359723608;-0,140281488751112;0,173889532353752;-0,80672762099176;0,419823427072389;0,581360813623695
"gene:AFUA_1G01380";386,363127086413;0,074311416872747;0,0905205972351103;0,820933789021928;0,411683983355622;0,572531755858074
"gene:AFUA_1G01390";149,281386500445;0,0914301121256052;0,108600478158005;0,841894194909357;0,399847179996349;0,56229641461466
"gene:AFUA_1G01400";49,5548422842712;-0,122166400653321;0,135191088721446;-0,903657199662308;0,366177200765268;0,530122633816935
"gene:AFUA_1G01410";273,855717928589;-0,00495774373849681;0,142986878756833;-0,0346727180955399;0,972340715648037;0,982549542513307
"gene:AFUA_1G01420";1,91455393100595;-1,03234309817762;0,472421553173052;-2,1852159183759;0,0288730189043886;0,0890500868942454
"gene:AFUA_1G01430";222,398259807017;-0,584492735188724;0,23011247878891;-2,54003058967045;0,0110842773793904;0,044251464430043
"gene:AFUA_1G01440";48,4041706558214;-0,336017971985214;0,324714050105691;-1,03481192721979;0,30075675168113;0,463869447172609
"gene:AFUA_1G01450";169,368762285563;0,00938103571643563;0,154204312854583;0,0608351059887805;0,951490531551027;0,97004979614547
"gene:AFUA_1G01460";106,59784919154;-0,292382148641137;0,381508988727432;-0,766383380943165;0,443448218428189;0,601704375993024
"gene:AFUA_1G01480";5,91040864492073;-0,922449680980254;0,356045182703711;-2,5908219680868;0,00957470100331186;0,0396602699365032
"gene:AFUA_1G01490";307,542668766614;-0,649270052819656;0,240419906042135;-2,70056695183081;0,0069221403100032;0,0312082671049205
"gene:AFUA_1G01500";38,1317840466553;-1,31084209783657;0,329372658172065;-3,97981455143062;6,89690487100788e-05;0,00124461241026993
"gene:AFUA_1G01520";5,92382892343814;-1,0970217420076;0,340183867526627;-3,22479061098254;0,00126064835401877;0,00928596408315951
"gene:AFUA_1G01530";222,998472242095;0,0324276560214003;0,162751810480824;0,199246054010693;0,842070275666136;0,903256544603853
"gene:AFUA_1G01540";21,938076790012;0,176961333132295;0,176733378300069;1,00128982331701;0,316686711450953;0,480066931178815
"gene:AFUA_1G01550";14,067992759463;1,74358951341201;0,366516427296941;4,75719335766472;1,96303122559352e-06;8,79957878614226e-05
"gene:AFUA_1G01560";45,9487264598174;0,670990077417069;0,173456428959971;3,86834942607929;0,000109574567200731;0,00172110964193532
"gene:AFUA_1G01570";105,82256035378;0,0591406917504517;0,125825767638548;0,470020512176343;0,638340362698024;0,764059162326592
"gene:AFUA_1G01580";14,8550387583315;-0,356583214626859;0,173157752349479;-2,05929685381443;0,0394658096978034;0,111910991855383
"gene:AFUA_1G01590";67,249271616487;-0,138950818235134;0,0935494773853285;-1,48531902174929;0,137459335343475;0,272953739184904
"gene:AFUA_1G01600";955,47735424927;0,0517599200939918;0,150631890254463;0,34361860563891;0,731133130555854;0,829868648706998
"gene:AFUA_1G01610";295,561831517407;-0,490587925495433;0,148452105510495;-3,30468822795344;0,000950821051568762;0,00766985231162739
"gene:AFUA_1G01620";186,862518940953;-0,223737945381822;0,0884828588865917;-2,52860212923937;0,0114517763455164;0,0455334501352509
"gene:AFUA_1G01630";132,853296549212;0,378426796708321;0,243469261366849;1,55431036584993;0,120110402111745;0,248445810689213
"gene:AFUA_1G01640";225,744438574131;-0,147146292297047;0,147675150829879;-0,996418770999317;0,31904671633142;0,482313281913276
"gene:AFUA_1G01650";30,2168134952657;-0,261796772416639;0,161823293175648;-1,61779412147098;0,105706973698677;0,227123081812193
"gene:AFUA_1G01660";87,499497813817;-0,259737223503092;0,123558780864191;-2,10213488419395;0,0355414618489893;0,104183496856234
"gene:AFUA_1G01670";51,1911698827022;-0,00364852292989109;0,142205019609956;-0,0256567801889017;0,97953109691073;0,987173470729148
"gene:AFUA_1G01680";632,630046536979;-0,198051572981522;0,112099013333279;-1,76675571971985;0,0772691473719119;0,181186778801993
"gene:AFUA_1G01690";351,664498494212;0,27152008471401;0,166216211426243;1,63353551608589;0,10235641737439;0,221964424423323
"gene:AFUA_1G01700";53,1123206081041;-0,11514480858974;0,153174357204521;-0,751723791704876;0,452217179676012;0,610396817390267
"gene:AFUA_1G01710";1,63584339203208;-0,124046794232363;0,340058604174782;-0,364780636953406;0,715275160078364;0,820597901891936
"gene:AFUA_1G01720";1279,83597810118;0,0491520583444035;0,0664786379721787;0,739366206103284;0,459684657054376;0,61682945302116
"gene:AFUA_1G01730";255,963495839735;0,313192118099559;0,0986452891199945;3,1749323347675;0,00149871445246833;0,0103684846933627
"gene:AFUA_1G01740";610,438776703673;0,366370495428115;0,132782748776134;2,7591723985606;0,00579479556355985;0,0272972687367884
"gene:AFUA_1G01750";161,259292761751;-0,0687501227135708;0,0907402921131009;-0,757658159485303;0,448655653052163;0,606506822640193
"gene:AFUA_1G01760";579,121983583371;0,32537320798527;0,0812635793277619;4,00392415245378;6,23003463422158e-05;0,00115614839327322
"gene:AFUA_1G01770";589,022096382029;-0,291700850166386;0,143450017152357;-2,03346681971166;0,0420053824905639;0,117305131762974
"gene:AFUA_1G01780";509,815712389813;-0,0321666233136413;0,0919025847404735;-0,350007819741715;0,726332829091605;0,826883226125037
"gene:AFUA_1G01790";1165,93403337867;-0,276185705934209;0,0895390404786354;-3,08452831812632;0,00203875200448949;0,0129635554221821
"gene:AFUA_1G01812";69,3811206959672;-0,512441359987061;0,180130291821596;-2,84483722756964;0,00444341230840081;0,022531497227051
"gene:AFUA_1G01820";10,188969919446;-2,00717324800606;0,459402515913903;-4,36909502772993;1,24762471750924e-05;0,000363440114296387
"gene:AFUA_1G01830";42,1193152692992;0,270203496017527;0,140211907942639;1,92710804654387;0,0539661661685525;0,140524414978202
"gene:AFUA_1G01850";555,763561851429;1,00742380032298;0,162019852332399;6,21790345948569;5,0384137574488e-10;9,69845252095586e-08
"gene:AFUA_1G01860";166,03642020411;0,622009755977396;0,0972786954444894;6,39410050818718;1,61495180260832e-10;3,44651779265346e-08
"gene:AFUA_1G01870";596,735157017283;0,195087237279505;0,0687520172375765;2,83754928390494;0,00454613278193458;0,0228751335316514
"gene:AFUA_1G01890";33,468268432561;-0,340740836462451;0,166464633372089;-2,04692630236246;0,0406653211343348;0,114452826139841
"gene:AFUA_1G01900";15,9030334032083;-0,44309917351118;0,2162859431454;-2,04867300697994;0,0404941004019992;0,114101774869812
"gene:AFUA_1G01910";170,396354549008;0,219432468049054;0,0721703712974751;3,04047858011686;0,00236202492154756;0,014393543547382
"gene:AFUA_1G01920";36,8834139090457;0,648274478617294;0,243075656547485;2,66696586496992;0,00765394453563167;0,0335141719475005
"gene:AFUA_1G01930";7,66909217365797;0,00895542867780765;0,290072348256539;0,0308730864270024;0,97537075360833;0,984294273044097
"gene:AFUA_1G01940";196,19663714275;0,151197620889733;0,127580501142465;1,18511543328158;0,235971809831083;0,395158059390752
"gene:AFUA_1G01950";150,822375441456;0,319814672630753;0,0923072601561944;3,46467517386596;0,000530872270950458;0,00507950592974722
"gene:AFUA_1G01960";34,084990213332;0,636375709262676;0,19669214309454;3,23538957505182;0,00121476862692429;0,00903438152311799
"gene:AFUA_1G01970";370,571465169231;-0,146744621336035;0,0679256278078614;-2,16037195491406;0,0307438867217538;0,0932096157960027
"gene:AFUA_1G01980";20,2366906758371;-0,216519158295847;0,182417361771431;-1,18694380947766;0,235249785310753;0,394506538741576
"gene:AFUA_1G01990";140,72551121127;0,415394044246777;0,189099041570419;2,1967009499204;0,0280418109865906;0,087198751490453
"gene:AFUA_1G02000";19,7033771357784;0,546567930013123;0,174025350235005;3,1407374228814;0,00168523049874885;0,0113392102852758
"gene:AFUA_1G02010";500,478250626477;0,066107170334841;0,0901770889337958;0,733081663163624;0,463508623305921;0,620317180583667
