"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"gene:AFUA_1G00100";2,93827952984888;0,0749074421949595;1,13714696524262;0,0658731408380246;0,947478824630429;0,996623285990666
"gene:AFUA_1G00110";38,7077559842672;0,41650397428515;0,396441189714926;1,05060721511973;0,293439025924756;0,983226730279912
"gene:AFUA_1G00120";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00130";0,0407491536352271;0,0543276425690931;3,26292353861271;0,0166499894729962;0,986715844241837;0,999597394947416
"gene:AFUA_1G00150";0,0522163597744176;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00160";1,99986727594545;-1,16729154524127;2,09994216036603;-0,555868426889342;NA;NA
"gene:AFUA_1G00170";14,4924599675052;-2,43686920130357;2,49803300830564;-0,975515212649829;NA;NA
"gene:AFUA_1G00180";0,141043473349787;-0,204611361050998;3,26292353861271;-0,0627079852254192;0,949999038620204;0,996623285990666
"gene:AFUA_1G00200";42,3248420058016;1,89024296197843;2,65406926144463;0,712205589144857;0,476337476443685;0,983226730279912
"gene:AFUA_1G00210";0,0595451660793325;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00220";0,0522163597744176;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00230";438,176583006696;-0,46168430281038;2,40558547939444;-0,191921803139002;0,847803458475953;0,992509781177136
"gene:AFUA_1G00250";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00270";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00280";0,0526732592868225;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00310";0,0526732592868225;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00320";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00330";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00340";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00350";52,6649668253491;0,137797922786843;2,81695272526376;0,0489173714386496;NA;NA
"gene:AFUA_1G00400";0,108306272361301;0,979118806535721;3,26292353861271;0,300074088451369;0,764120643384948;0,991856678075003
"gene:AFUA_1G00420";83,0115671878663;0,249463231562482;0,33543591970453;0,743698622920951;0,457058822746175;0,983226730279912
"gene:AFUA_1G00440";9,77515031229462;-1,83331002581582;0,773580768953296;-2,36990124288689;NA;NA
"gene:AFUA_1G00450";89,0423515112781;0,0646733004651352;0,567382041501936;0,113985455538805;0,90924932309164;0,994388764012135
"gene:AFUA_1G00470";17,0160109214284;-0,283323135557098;0,789103527001361;-0,35904431530517;NA;NA
"gene:AFUA_1G00480";730,331861776993;0,356125531855495;0,363456560788484;0,979829697070028;0,327170190429218;0,983226730279912
"gene:AFUA_1G00490";2,28126659749884;-4,35187108941559;2,80878563574761;-1,5493781490581;NA;NA
"gene:AFUA_1G00500";6773,94041412444;1,12517426634303;3,1036792616735;0,362529169891202;0,716956629473441;0,990387687602787
"gene:AFUA_1G00510";4520,69143265845;1,66647412444809;3,1036931739446;0,536932625440584;0,591314153940546;0,990183016196163
"gene:AFUA_1G00520";62,8334873227299;1,40392182321008;3,10552056094652;0,45207294418369;0,651216434037848;0,990183016196163
"gene:AFUA_1G00530";622,119798466668;1,49536382060583;3,10385955672138;0,481775606556565;0,629965359804633;0,990183016196163
"gene:AFUA_1G00550";268,935570181285;1,99394048926882;2,54123474302652;0,784634514674588;0,432667887627564;0,983226730279912
"gene:AFUA_1G00560";651,608897001462;1,22745797506304;3,10382973366151;0,395465628075879;0,692499283452151;0,990183016196163
"gene:AFUA_1G00580";3,93024832541841;-0,00728642074464041;0,690381530502259;-0,0105541941994588;0,991579127731745;0,999597394947416
"gene:AFUA_1G00610";77,7432566986372;0,0442877788298994;0,748981428108408;0,059130676900428;0,952848024749166;0,996623285990666
"gene:AFUA_1G00630";0,198573397449614;0,0173393590645143;3,26292353861271;0,00531405620123309;0,995760016557425;0,999597394947416
"gene:AFUA_1G00640";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00650";0,0556330130744783;0,757168086420209;3,26292353861271;0,232052047024716;0,816497589212842;0,992509781177136
"gene:AFUA_1G00660";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00670";0;NA;NA;NA;NA;NA
"gene:AFUA_1G00690";0;NA;NA;NA;NA;NA
